epoch,followers,following,media
1548298802.0870934,40461,389,919
1548299401.7826178,40461,389,919
1548300001.8165777,40460,389,919
1548300601.8579254,40460,389,919
1548301202.2029557,40462,389,919
1548301802.2400985,40463,389,919
1548302402.289817,40463,389,919
1548303001.924893,40463,389,919
1548303601.9764748,40463,389,919
1548304201.9992287,40463,389,919
1548304801.659162,40463,389,919
1548305401.6617913,40463,389,919
1548306001.7218227,40461,389,919
1548306602.3569465,40460,389,919
1548307202.3992085,40461,389,919
1548307802.265828,40461,389,919
1548308401.5983963,40462,389,919
1548309001.6716585,40461,389,919
1548309601.6540363,40463,389,919
1548310202.3479655,40465,389,919
1548310802.4122798,40466,389,919
1548311402.4376361,40465,389,919
1548312001.750331,40464,389,919
1548312601.786316,40463,389,919
1548313201.8348525,40461,389,919
1548313802.511596,40461,389,919
1548314402.566716,40463,389,919
1548315001.5818083,40464,389,919
1548315602.2301936,40465,389,919
1548316202.2651966,40464,389,919
1548316802.3179162,40463,389,919
1548317401.954595,40464,389,919
1548318001.9911675,40462,389,919
1548318602.0316777,40462,389,919
1548319201.693294,40462,389,919
1548319801.7206945,40461,389,919
1548320401.7419436,40458,389,919
1548321002.392902,40458,389,919
1548321602.4675891,40459,389,919
1548322202.46317,40460,389,919
1548322801.815157,40459,389,919
1548323401.859531,40460,389,919
1548324001.884133,40462,389,919
1548324602.534612,40461,389,919
1548325201.5782216,40463,389,919
1548325801.6016753,40465,389,919
1548326402.2679408,40466,389,919
1548327002.2822492,40467,389,919
1548327602.3302438,40468,389,919
1548328201.9696956,40468,389,919
1548328802.0261345,40470,389,919
1548329402.0508032,40469,389,919
1548330002.3825116,40467,389,919
1548330602.430637,40467,389,919
1548331202.4445753,40468,389,919
1548331802.0896401,40469,389,919
1548332402.1706738,40469,389,919
1548333002.1908553,40475,389,919
1548333601.8707101,40475,389,919
1548334201.8934782,40477,389,919
1548334801.9102318,40478,389,919
1548335402.2417383,40477,389,919
1548336002.2944405,40477,389,919
1548336602.3522868,40479,389,919
1548337201.6503725,40481,389,919
1548337801.6887603,40481,389,919
1548338401.7017498,40482,389,919
1548339002.3656354,40483,389,919
1548339602.4173028,40482,389,919
1548340202.491884,40481,389,919
1548340802.1181753,40484,389,919
1548341402.1435182,40489,389,919
1548342002.2033396,40489,389,919
1548342602.5349479,40489,389,919
1548343201.5846477,40489,389,919
1548343801.6087608,40494,389,919
1548344401.9393218,40493,389,919
1548345001.985724,40492,389,919
1548345602.028503,40495,389,920
1548346201.6811435,40494,389,920
1548346802.2148647,40495,389,920
1548347401.749384,40497,389,920
1548348002.4083223,40498,389,920
1548348602.4364238,40497,389,920
1548349202.5039852,40499,389,920
1548349802.1363947,40501,389,920
1548350402.166014,40500,389,920
1548351002.2136896,40500,389,920
1548351601.8721447,40502,389,920
1548352201.9114017,40502,389,920
1548352801.93166,40504,389,920
1548353402.570771,40504,389,920
1548354001.6243076,40504,389,920
1548354601.658671,40505,389,920
1548355202.0191882,40506,389,920
1548355802.033689,40506,389,920
1548356402.056937,40509,389,920
1548357001.683956,40513,389,920
1548357601.7359772,40509,389,920
1548358201.7609067,40509,389,920
1548358802.0928025,40508,389,920
1548359402.1381414,40510,389,920
1548360002.1960661,40511,389,920
1548360601.8301783,40510,389,920
1548361201.8697717,40512,389,920
1548361801.902783,40512,389,920
1548362402.5347517,40512,389,920
1548363002.5681932,40512,389,920
1548363601.5918648,40513,389,920
1548364201.9163437,40512,389,920
1548364801.9838603,40509,389,920
1548365402.034526,40511,388,920
1548366001.6462853,40511,388,920
1548366601.667974,40511,388,920
1548367201.71866,40510,388,920
1548367802.3618302,40507,388,920
1548368402.411959,40509,388,920
1548369002.4602625,40510,388,920
1548369602.0973554,40509,388,920
1548370202.1206756,40508,388,920
1548370802.2215288,40509,388,920
1548371402.527792,40509,388,920
1548372001.577802,40508,388,920
1548372601.6135757,40508,388,920
1548373202.2273471,40507,388,920
1548373802.26911,40506,388,920
1548374402.3109617,40507,388,920
1548375001.6217418,40510,388,920
1548375601.6727982,40510,388,920
1548376201.7078817,40510,388,920
1548376802.3376527,40510,388,920
1548377402.3808444,40510,388,920
1548378002.4134896,40510,388,920
1548378602.0758533,40508,388,920
1548379202.1097815,40509,388,920
1548379802.131885,40510,388,920
1548380402.4742074,40510,388,920
1548381002.4998658,40510,388,920
1548381602.5907516,40510,388,920
1548382202.192975,40508,388,920
1548382802.2416837,40508,388,920
1548383402.2612572,40508,388,920
1548384001.8973317,40509,388,920
1548384601.9611404,40509,388,920
1548385201.981544,40510,388,920
1548385802.342515,40510,388,920
1548386402.4046257,40510,388,920
1548387002.4276068,40510,388,920
1548387601.760065,40511,388,920
1548388201.8036232,40510,388,920
1548388801.836785,40510,388,920
1548389402.4605448,40512,388,920
1548390002.5173984,40512,388,920
1548390602.5644708,40512,388,920
1548391202.2382088,40511,388,920
1548391802.2829645,40510,388,920
1548392402.3485987,40508,388,920
1548393001.6377058,40508,388,920
1548393601.6982071,40509,388,920
1548394202.3228521,40510,388,920
1548394801.934604,40509,388,920
1548395401.946683,40509,388,920
1548396001.99455,40507,388,920
1548396602.3715575,40508,388,920
1548397202.3989081,40509,388,920
1548397802.4519963,40509,388,920
1548398402.118225,40510,388,920
1548399002.1331618,40510,388,920
1548399602.174842,40509,388,920
1548400201.8143158,40509,388,920
1548400801.8702037,40508,388,920
1548401401.9161553,40508,388,920
1548402002.5757632,40509,388,920
1548402601.621733,40504,388,920
1548403201.7224991,40507,388,920
1548403802.3262048,40506,388,920
1548404402.3814044,40505,388,920
1548405002.4677324,40507,388,920
1548405602.0782294,40507,388,920
1548406202.0929856,40508,388,920
1548406802.1213877,40508,388,920
1548407401.7592435,40505,388,920
1548408001.7989984,40505,388,920
1548408601.8437734,40509,388,920
1548409202.4859674,40509,388,920
1548409802.5239706,40509,388,920
1548410402.5946887,40509,388,920
1548411002.234579,40510,388,920
1548411602.26562,40510,388,920
1548412202.302785,40511,388,920
1548412801.9594138,40512,388,920
1548413401.9798024,40512,388,920
1548414002.1040714,40511,388,920
1548414601.718412,40511,388,920
1548415201.773623,40514,388,920
1548415801.8149464,40517,388,920
1548416402.1572523,40517,388,920
1548417002.1891375,40517,388,920
1548417602.231166,40518,388,920
1548418201.8824282,40519,388,920
1548418801.948313,40518,388,920
1548419401.9736147,40520,388,920
1548420001.6429195,40520,388,920
1548420601.6600354,40521,388,920
1548421201.7093906,40521,388,920
1548421802.3676147,40520,388,920
1548422402.404802,40522,388,920
1548423002.5055323,40523,388,920
1548423602.1286495,40525,388,920
1548424202.1819103,40526,388,920
1548424802.2735505,40529,388,920
1548425402.532115,40530,388,920
1548426001.589806,40529,388,920
1548426601.6334865,40533,388,920
1548427201.970455,40535,388,920
1548427801.998927,40535,388,920
1548428402.7792811,40533,388,920
1548429001.7699358,40532,388,920
1548429601.7861412,40532,388,920
1548430201.8283162,40532,388,920
1548430802.1567636,40532,388,920
1548431402.2129467,40532,388,920
1548432002.2438464,40537,388,920
1548432601.9222934,40538,388,920
1548433201.964088,40537,388,920
1548433801.9873755,40539,388,920
1548434401.6474857,40541,388,920
1548435001.6712515,40540,388,920
