epoch,followers,following,media
1548523202.3595011,1346,132,193
1548523802.4165056,1345,132,193
1548524401.741096,1345,132,193
1548525001.7657979,1345,132,193
1548525601.7920449,1345,132,193
1548526202.14013,1345,132,193
1548526802.1770735,1346,132,193
1548527402.2148163,1346,132,193
1548528001.8598435,1346,132,193
1548528601.8825219,1346,132,193
1548529201.9212372,1346,132,193
1548529802.5621989,1346,132,193
1548530401.6177764,1346,132,193
1548531001.6334498,1346,132,193
1548531602.280587,1345,132,193
1548532202.3211417,1346,132,193
1548532802.4387732,1346,132,193
1548533402.021038,1346,132,193
1548534002.0549285,1346,132,193
1548534602.108845,1346,132,193
1548535201.746278,1346,132,193
1548535801.7737863,1346,132,193
1548536401.790787,1346,132,193
1548537002.4396439,1347,132,193
1548537602.4845831,1348,132,193
1548538202.5201578,1348,132,193
1548538801.8494823,1348,132,193
1548539401.8816388,1348,132,193
1548540001.90186,1348,132,193
1548540602.2300825,1348,132,193
1548541202.2864752,1348,132,193
1548541802.324953,1348,132,193
1548542401.640108,1349,132,193
1548543001.686575,1349,132,193
1548543601.8123033,1349,132,193
1548544202.0768151,1349,132,193
1548544802.1498635,1349,132,193
1548545402.1522403,1349,132,193
1548546001.8144815,1349,132,193
1548546601.8199844,1349,132,193
1548547201.8527646,1349,132,193
1548547802.5115938,1349,132,193
1548548402.5501661,1349,132,193
1548549001.5882766,1349,132,193
1548549601.9055262,1349,132,193
1548550201.9333768,1349,132,193
1548550801.9583886,1349,132,193
1548551402.2823677,1349,132,193
1548552002.3085868,1350,132,193
1548552602.3463454,1350,132,193
1548553201.666102,1350,132,193
1548553801.6854002,1350,132,193
1548554401.8044112,1350,132,193
1548555002.0765085,1350,132,193
1548555602.111451,1350,132,193
1548556202.1461885,1350,132,193
1548556801.8041978,1350,132,193
1548557401.8239193,1350,132,193
1548558001.85096,1350,132,193
1548558602.1813846,1350,132,193
1548559202.2238395,1350,132,193
1548559802.2426467,1350,132,193
1548560401.917774,1350,132,193
1548561001.936983,1350,132,193
1548561601.9695628,1350,132,193
1548562202.3062065,1350,132,193
1548562802.3728743,1350,132,193
1548563402.3918824,1350,132,193
1548564002.064319,1350,132,193
1548564602.0938363,1350,132,193
